               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 286,            0.018396,            0.010285,           0.0059245,             0.72479,             0.57377,              0.6356,             0.38651,            0.018253,           0.0074715,            0.004056,          1.5503e-05,          1.5503e-05,          1.5503e-05
                 287,            0.018408,            0.010328,           0.0059282,             0.73186,             0.57034,             0.63561,             0.38663,            0.018253,           0.0074718,           0.0040557,          1.5276e-05,          1.5276e-05,          1.5276e-05
                 288,            0.018322,            0.010296,           0.0059315,             0.73178,              0.5703,             0.63569,             0.38652,            0.018252,           0.0074716,           0.0040557,           1.505e-05,           1.505e-05,           1.505e-05
                 289,            0.018378,            0.010279,           0.0059066,             0.73019,             0.57072,             0.63559,             0.38647,            0.018252,           0.0074714,           0.0040556,          1.4824e-05,          1.4824e-05,          1.4824e-05
                 290,            0.018374,            0.010312,           0.0058834,             0.73785,             0.56618,             0.63548,             0.38669,            0.018251,           0.0074715,           0.0040557,          1.4597e-05,          1.4597e-05,          1.4597e-05
                 291,            0.018396,            0.010266,           0.0058682,             0.73083,             0.56969,             0.63508,              0.3867,            0.018251,           0.0074717,            0.004056,          1.4371e-05,          1.4371e-05,          1.4371e-05
                 292,            0.018381,            0.010302,           0.0058647,             0.73485,             0.56725,             0.63497,              0.3867,            0.018251,           0.0074714,           0.0040566,          1.4145e-05,          1.4145e-05,          1.4145e-05
                 293,            0.018375,            0.010365,           0.0058524,             0.73479,             0.56719,             0.63503,             0.38678,            0.018251,           0.0074712,           0.0040571,          1.3918e-05,          1.3918e-05,          1.3918e-05
                 294,            0.018333,            0.010294,           0.0058344,             0.73694,             0.56637,             0.63515,             0.38667,            0.018251,           0.0074722,           0.0040573,          1.3692e-05,          1.3692e-05,          1.3692e-05
                 295,            0.018383,            0.010348,           0.0058615,             0.73179,             0.56945,             0.63516,             0.38666,            0.018251,           0.0074724,           0.0040573,          1.3466e-05,          1.3466e-05,          1.3466e-05
                 296,            0.018318,            0.010268,           0.0058495,             0.73188,             0.56948,             0.63513,              0.3866,            0.018251,           0.0074722,           0.0040572,           1.324e-05,           1.324e-05,           1.324e-05
                 297,            0.018365,            0.010288,           0.0058462,             0.74101,             0.56425,             0.63509,             0.38686,             0.01825,           0.0074722,           0.0040573,          1.3013e-05,          1.3013e-05,          1.3013e-05
                 298,            0.018332,             0.01028,           0.0058816,             0.74011,             0.56464,             0.63499,             0.38662,             0.01825,           0.0074711,           0.0040573,          1.2787e-05,          1.2787e-05,          1.2787e-05
                 299,             0.01839,            0.010292,           0.0059214,              0.7411,             0.56411,             0.63517,             0.38671,             0.01825,           0.0074708,           0.0040575,          1.2561e-05,          1.2561e-05,          1.2561e-05
